id,type,src,dst,app,latency,message,ctime,size,buffer
77,LINK,155,154,6G_DRONE_38,0.0,Pose_Prediction,863.5099429039994,0,1
39,LINK,1966,1907,6G_DRONE_19,5.6e-08,Corrected_Pose,863.5499798399994,56,0
79,LINK,1966,1908,6G_DRONE_39,5.6e-08,Corrected_Pose,863.5499798399994,56,1
39,LINK,1907,79,6G_DRONE_19,0.00112,Corrected_Pose,863.5499798959994,56,0
79,LINK,1908,159,6G_DRONE_39,0.00112,Corrected_Pose,863.5499798959994,56,1
39,LINK,79,78,6G_DRONE_19,0.0,Pose_Prediction,863.5510998959994,0,0
79,LINK,159,158,6G_DRONE_39,0.0,Pose_Prediction,863.5510998959994,0,1
81,LINK,0,3,6G_DRONE_0,0.0,Image_Acquirement,10010,0,0
82,LINK,1,3,6G_DRONE_0,0.0,Inertial_Data_Acquirement,10010,0,1
83,LINK,4,7,6G_DRONE_1,0.0,Image_Acquirement,10010,0,1
84,LINK,5,7,6G_DRONE_1,0.0,Inertial_Data_Acquirement,10010,0,1
85,LINK,8,11,6G_DRONE_2,0.0,Image_Acquirement,10010,0,1
86,LINK,9,11,6G_DRONE_2,0.0,Inertial_Data_Acquirement,10010,0,1
87,LINK,12,15,6G_DRONE_3,0.0,Image_Acquirement,10010,0,1
88,LINK,13,15,6G_DRONE_3,0.0,Inertial_Data_Acquirement,10010,0,1
89,LINK,16,19,6G_DRONE_4,0.0,Image_Acquirement,10010,0,1
90,LINK,17,19,6G_DRONE_4,0.0,Inertial_Data_Acquirement,10010,0,1
91,LINK,20,23,6G_DRONE_5,0.0,Image_Acquirement,10010,0,1
92,LINK,21,23,6G_DRONE_5,0.0,Inertial_Data_Acquirement,10010,0,1
93,LINK,24,27,6G_DRONE_6,0.0,Image_Acquirement,10010,0,1
94,LINK,25,27,6G_DRONE_6,0.0,Inertial_Data_Acquirement,10010,0,1
95,LINK,28,31,6G_DRONE_7,0.0,Image_Acquirement,10010,0,1
96,LINK,29,31,6G_DRONE_7,0.0,Inertial_Data_Acquirement,10010,0,1
97,LINK,32,35,6G_DRONE_8,0.0,Image_Acquirement,10010,0,1
98,LINK,33,35,6G_DRONE_8,0.0,Inertial_Data_Acquirement,10010,0,1
99,LINK,36,39,6G_DRONE_9,0.0,Image_Acquirement,10010,0,1
100,LINK,37,39,6G_DRONE_9,0.0,Inertial_Data_Acquirement,10010,0,1
101,LINK,40,43,6G_DRONE_10,0.0,Image_Acquirement,10010,0,1
102,LINK,41,43,6G_DRONE_10,0.0,Inertial_Data_Acquirement,10010,0,1
103,LINK,44,47,6G_DRONE_11,0.0,Image_Acquirement,10010,0,1
104,LINK,45,47,6G_DRONE_11,0.0,Inertial_Data_Acquirement,10010,0,1
105,LINK,48,51,6G_DRONE_12,0.0,Image_Acquirement,10010,0,1
106,LINK,49,51,6G_DRONE_12,0.0,Inertial_Data_Acquirement,10010,0,1
107,LINK,52,55,6G_DRONE_13,0.0,Image_Acquirement,10010,0,1
108,LINK,53,55,6G_DRONE_13,0.0,Inertial_Data_Acquirement,10010,0,1
109,LINK,56,59,6G_DRONE_14,0.0,Image_Acquirement,10010,0,1
110,LINK,57,59,6G_DRONE_14,0.0,Inertial_Data_Acquirement,10010,0,1
111,LINK,60,63,6G_DRONE_15,0.0,Image_Acquirement,10010,0,1
112,LINK,61,63,6G_DRONE_15,0.0,Inertial_Data_Acquirement,10010,0,1
113,LINK,64,67,6G_DRONE_16,0.0,Image_Acquirement,10010,0,1
114,LINK,65,67,6G_DRONE_16,0.0,Inertial_Data_Acquirement,10010,0,1
115,LINK,68,71,6G_DRONE_17,0.0,Image_Acquirement,10010,0,1
116,LINK,69,71,6G_DRONE_17,0.0,Inertial_Data_Acquirement,10010,0,1
117,LINK,72,75,6G_DRONE_18,0.0,Image_Acquirement,10010,0,1
118,LINK,73,75,6G_DRONE_18,0.0,Inertial_Data_Acquirement,10010,0,1
119,LINK,76,79,6G_DRONE_19,0.0,Image_Acquirement,10010,0,1
120,LINK,77,79,6G_DRONE_19,0.0,Inertial_Data_Acquirement,10010,0,1
121,LINK,80,83,6G_DRONE_20,0.0,Image_Acquirement,10010,0,1
122,LINK,81,83,6G_DRONE_20,0.0,Inertial_Data_Acquirement,10010,0,1
123,LINK,84,87,6G_DRONE_21,0.0,Image_Acquirement,10010,0,1
124,LINK,85,87,6G_DRONE_21,0.0,Inertial_Data_Acquirement,10010,0,1
125,LINK,88,91,6G_DRONE_22,0.0,Image_Acquirement,10010,0,1
126,LINK,89,91,6G_DRONE_22,0.0,Inertial_Data_Acquirement,10010,0,1
127,LINK,92,95,6G_DRONE_23,0.0,Image_Acquirement,10010,0,1
128,LINK,93,95,6G_DRONE_23,0.0,Inertial_Data_Acquirement,10010,0,1
129,LINK,96,99,6G_DRONE_24,0.0,Image_Acquirement,10010,0,1
130,LINK,97,99,6G_DRONE_24,0.0,Inertial_Data_Acquirement,10010,0,1
131,LINK,100,103,6G_DRONE_25,0.0,Image_Acquirement,10010,0,1
132,LINK,101,103,6G_DRONE_25,0.0,Inertial_Data_Acquirement,10010,0,1
133,LINK,104,107,6G_DRONE_26,0.0,Image_Acquirement,10010,0,1
134,LINK,105,107,6G_DRONE_26,0.0,Inertial_Data_Acquirement,10010,0,1
135,LINK,108,111,6G_DRONE_27,0.0,Image_Acquirement,10010,0,1
136,LINK,109,111,6G_DRONE_27,0.0,Inertial_Data_Acquirement,10010,0,1
137,LINK,112,115,6G_DRONE_28,0.0,Image_Acquirement,10010,0,1
138,LINK,113,115,6G_DRONE_28,0.0,Inertial_Data_Acquirement,10010,0,1
139,LINK,116,119,6G_DRONE_29,0.0,Image_Acquirement,10010,0,1
140,LINK,117,119,6G_DRONE_29,0.0,Inertial_Data_Acquirement,10010,0,1
141,LINK,120,123,6G_DRONE_30,0.0,Image_Acquirement,10010,0,1
142,LINK,121,123,6G_DRONE_30,0.0,Inertial_Data_Acquirement,10010,0,1
143,LINK,124,127,6G_DRONE_31,0.0,Image_Acquirement,10010,0,1
144,LINK,125,127,6G_DRONE_31,0.0,Inertial_Data_Acquirement,10010,0,1
145,LINK,128,131,6G_DRONE_32,0.0,Image_Acquirement,10010,0,1
146,LINK,129,131,6G_DRONE_32,0.0,Inertial_Data_Acquirement,10010,0,1
147,LINK,132,135,6G_DRONE_33,0.0,Image_Acquirement,10010,0,1
148,LINK,133,135,6G_DRONE_33,0.0,Inertial_Data_Acquirement,10010,0,1
149,LINK,136,139,6G_DRONE_34,0.0,Image_Acquirement,10010,0,1
150,LINK,137,139,6G_DRONE_34,0.0,Inertial_Data_Acquirement,10010,0,1
151,LINK,140,143,6G_DRONE_35,0.0,Image_Acquirement,10010,0,1
152,LINK,141,143,6G_DRONE_35,0.0,Inertial_Data_Acquirement,10010,0,1
153,LINK,144,147,6G_DRONE_36,0.0,Image_Acquirement,10010,0,1
154,LINK,145,147,6G_DRONE_36,0.0,Inertial_Data_Acquirement,10010,0,1
155,LINK,148,151,6G_DRONE_37,0.0,Image_Acquirement,10010,0,1
156,LINK,149,151,6G_DRONE_37,0.0,Inertial_Data_Acquirement,10010,0,1
157,LINK,152,155,6G_DRONE_38,0.0,Image_Acquirement,10010,0,1
158,LINK,153,155,6G_DRONE_38,0.0,Inertial_Data_Acquirement,10010,0,1
159,LINK,156,159,6G_DRONE_39,0.0,Image_Acquirement,10010,0,1
160,LINK,157,159,6G_DRONE_39,0.0,Inertial_Data_Acquirement,10010,0,1
81,LINK,3,1907,6G_DRONE_0,823.13984,Image,10010,41156992.0,0
82,LINK,3,1907,6G_DRONE_0,0.0056,Inertial_Data,10010,280,1
83,LINK,7,1907,6G_DRONE_1,823.13984,Image,10010,41156992.0,2
84,LINK,7,1907,6G_DRONE_1,0.0056,Inertial_Data,10010,280,3
85,LINK,11,1907,6G_DRONE_2,823.13984,Image,10010,41156992.0,4
86,LINK,11,1907,6G_DRONE_2,0.0056,Inertial_Data,10010,280,5
87,LINK,15,1907,6G_DRONE_3,823.13984,Image,10010,41156992.0,6
88,LINK,15,1907,6G_DRONE_3,0.0056,Inertial_Data,10010,280,7
89,LINK,19,1907,6G_DRONE_4,823.13984,Image,10010,41156992.0,8
90,LINK,19,1907,6G_DRONE_4,0.0056,Inertial_Data,10010,280,9
91,LINK,23,1907,6G_DRONE_5,823.13984,Image,10010,41156992.0,10
92,LINK,23,1907,6G_DRONE_5,0.0056,Inertial_Data,10010,280,11
93,LINK,27,1907,6G_DRONE_6,823.13984,Image,10010,41156992.0,12
94,LINK,27,1907,6G_DRONE_6,0.0056,Inertial_Data,10010,280,13
95,LINK,31,1907,6G_DRONE_7,823.13984,Image,10010,41156992.0,14
96,LINK,31,1907,6G_DRONE_7,0.0056,Inertial_Data,10010,280,15
97,LINK,35,1907,6G_DRONE_8,823.13984,Image,10010,41156992.0,16
98,LINK,35,1907,6G_DRONE_8,0.0056,Inertial_Data,10010,280,17
99,LINK,39,1907,6G_DRONE_9,823.13984,Image,10010,41156992.0,18
100,LINK,39,1907,6G_DRONE_9,0.0056,Inertial_Data,10010,280,19
101,LINK,43,1907,6G_DRONE_10,823.13984,Image,10010,41156992.0,20
102,LINK,43,1907,6G_DRONE_10,0.0056,Inertial_Data,10010,280,21
103,LINK,47,1907,6G_DRONE_11,823.13984,Image,10010,41156992.0,22
104,LINK,47,1907,6G_DRONE_11,0.0056,Inertial_Data,10010,280,23
105,LINK,51,1907,6G_DRONE_12,823.13984,Image,10010,41156992.0,24
106,LINK,51,1907,6G_DRONE_12,0.0056,Inertial_Data,10010,280,25
107,LINK,55,1907,6G_DRONE_13,823.13984,Image,10010,41156992.0,26
108,LINK,55,1907,6G_DRONE_13,0.0056,Inertial_Data,10010,280,27
109,LINK,59,1907,6G_DRONE_14,823.13984,Image,10010,41156992.0,28
110,LINK,59,1907,6G_DRONE_14,0.0056,Inertial_Data,10010,280,29
111,LINK,63,1907,6G_DRONE_15,823.13984,Image,10010,41156992.0,30
112,LINK,63,1907,6G_DRONE_15,0.0056,Inertial_Data,10010,280,31
113,LINK,67,1907,6G_DRONE_16,823.13984,Image,10010,41156992.0,32
114,LINK,67,1907,6G_DRONE_16,0.0056,Inertial_Data,10010,280,33
115,LINK,71,1907,6G_DRONE_17,823.13984,Image,10010,41156992.0,34
116,LINK,71,1907,6G_DRONE_17,0.0056,Inertial_Data,10010,280,35
117,LINK,75,1907,6G_DRONE_18,823.13984,Image,10010,41156992.0,36
118,LINK,75,1907,6G_DRONE_18,0.0056,Inertial_Data,10010,280,37
119,LINK,79,1907,6G_DRONE_19,823.13984,Image,10010,41156992.0,38
120,LINK,79,1907,6G_DRONE_19,0.0056,Inertial_Data,10010,280,39
121,LINK,83,1908,6G_DRONE_20,823.13984,Image,10010,41156992.0,40
122,LINK,83,1908,6G_DRONE_20,0.0056,Inertial_Data,10010,280,41
123,LINK,87,1908,6G_DRONE_21,823.13984,Image,10010,41156992.0,42
124,LINK,87,1908,6G_DRONE_21,0.0056,Inertial_Data,10010,280,43
125,LINK,91,1908,6G_DRONE_22,823.13984,Image,10010,41156992.0,44
126,LINK,91,1908,6G_DRONE_22,0.0056,Inertial_Data,10010,280,45
127,LINK,95,1908,6G_DRONE_23,823.13984,Image,10010,41156992.0,46
128,LINK,95,1908,6G_DRONE_23,0.0056,Inertial_Data,10010,280,47
129,LINK,99,1908,6G_DRONE_24,823.13984,Image,10010,41156992.0,48
130,LINK,99,1908,6G_DRONE_24,0.0056,Inertial_Data,10010,280,49
131,LINK,103,1908,6G_DRONE_25,823.13984,Image,10010,41156992.0,50
132,LINK,103,1908,6G_DRONE_25,0.0056,Inertial_Data,10010,280,51
133,LINK,107,1908,6G_DRONE_26,823.13984,Image,10010,41156992.0,52
134,LINK,107,1908,6G_DRONE_26,0.0056,Inertial_Data,10010,280,53
135,LINK,111,1908,6G_DRONE_27,823.13984,Image,10010,41156992.0,54
136,LINK,111,1908,6G_DRONE_27,0.0056,Inertial_Data,10010,280,55
137,LINK,115,1908,6G_DRONE_28,823.13984,Image,10010,41156992.0,56
138,LINK,115,1908,6G_DRONE_28,0.0056,Inertial_Data,10010,280,57
139,LINK,119,1908,6G_DRONE_29,823.13984,Image,10010,41156992.0,58
140,LINK,119,1908,6G_DRONE_29,0.0056,Inertial_Data,10010,280,59
141,LINK,123,1908,6G_DRONE_30,823.13984,Image,10010,41156992.0,60
142,LINK,123,1908,6G_DRONE_30,0.0056,Inertial_Data,10010,280,61
143,LINK,127,1908,6G_DRONE_31,823.13984,Image,10010,41156992.0,62
144,LINK,127,1908,6G_DRONE_31,0.0056,Inertial_Data,10010,280,63
145,LINK,131,1908,6G_DRONE_32,823.13984,Image,10010,41156992.0,64
146,LINK,131,1908,6G_DRONE_32,0.0056,Inertial_Data,10010,280,65
147,LINK,135,1908,6G_DRONE_33,823.13984,Image,10010,41156992.0,66
148,LINK,135,1908,6G_DRONE_33,0.0056,Inertial_Data,10010,280,67
149,LINK,139,1908,6G_DRONE_34,823.13984,Image,10010,41156992.0,68
150,LINK,139,1908,6G_DRONE_34,0.0056,Inertial_Data,10010,280,69
151,LINK,143,1908,6G_DRONE_35,823.13984,Image,10010,41156992.0,70
152,LINK,143,1908,6G_DRONE_35,0.0056,Inertial_Data,10010,280,71
153,LINK,147,1908,6G_DRONE_36,823.13984,Image,10010,41156992.0,72
154,LINK,147,1908,6G_DRONE_36,0.0056,Inertial_Data,10010,280,73
155,LINK,151,1908,6G_DRONE_37,823.13984,Image,10010,41156992.0,74
156,LINK,151,1908,6G_DRONE_37,0.0056,Inertial_Data,10010,280,75
157,LINK,155,1908,6G_DRONE_38,823.13984,Image,10010,41156992.0,76
158,LINK,155,1908,6G_DRONE_38,0.0056,Inertial_Data,10010,280,77
159,LINK,159,1908,6G_DRONE_39,823.13984,Image,10010,41156992.0,78
160,LINK,159,1908,6G_DRONE_39,0.0056,Inertial_Data,10010,280,79
81,LINK,1907,1966,6G_DRONE_0,0.041156992,Image,10833.13984,41156992.0,40
83,LINK,1907,1966,6G_DRONE_1,0.041156992,Image,10833.13984,41156992.0,41
85,LINK,1907,1966,6G_DRONE_2,0.041156992,Image,10833.13984,41156992.0,42
87,LINK,1907,1966,6G_DRONE_3,0.041156992,Image,10833.13984,41156992.0,43
89,LINK,1907,1966,6G_DRONE_4,0.041156992,Image,10833.13984,41156992.0,44
91,LINK,1907,1966,6G_DRONE_5,0.041156992,Image,10833.13984,41156992.0,45
93,LINK,1907,1966,6G_DRONE_6,0.041156992,Image,10833.13984,41156992.0,46
95,LINK,1907,1966,6G_DRONE_7,0.041156992,Image,10833.13984,41156992.0,47
97,LINK,1907,1966,6G_DRONE_8,0.041156992,Image,10833.13984,41156992.0,48
99,LINK,1907,1966,6G_DRONE_9,0.041156992,Image,10833.13984,41156992.0,49
101,LINK,1907,1966,6G_DRONE_10,0.041156992,Image,10833.13984,41156992.0,50
103,LINK,1907,1966,6G_DRONE_11,0.041156992,Image,10833.13984,41156992.0,51
105,LINK,1907,1966,6G_DRONE_12,0.041156992,Image,10833.13984,41156992.0,52
107,LINK,1907,1966,6G_DRONE_13,0.041156992,Image,10833.13984,41156992.0,53
109,LINK,1907,1966,6G_DRONE_14,0.041156992,Image,10833.13984,41156992.0,54
111,LINK,1907,1966,6G_DRONE_15,0.041156992,Image,10833.13984,41156992.0,55
113,LINK,1907,1966,6G_DRONE_16,0.041156992,Image,10833.13984,41156992.0,56
115,LINK,1907,1966,6G_DRONE_17,0.041156992,Image,10833.13984,41156992.0,57
117,LINK,1907,1966,6G_DRONE_18,0.041156992,Image,10833.13984,41156992.0,58
119,LINK,1907,1966,6G_DRONE_19,0.041156992,Image,10833.13984,41156992.0,59
121,LINK,1908,1966,6G_DRONE_20,0.041156992,Image,10833.13984,41156992.0,60
123,LINK,1908,1966,6G_DRONE_21,0.041156992,Image,10833.13984,41156992.0,61
125,LINK,1908,1966,6G_DRONE_22,0.041156992,Image,10833.13984,41156992.0,62
127,LINK,1908,1966,6G_DRONE_23,0.041156992,Image,10833.13984,41156992.0,63
129,LINK,1908,1966,6G_DRONE_24,0.041156992,Image,10833.13984,41156992.0,64
131,LINK,1908,1966,6G_DRONE_25,0.041156992,Image,10833.13984,41156992.0,65
133,LINK,1908,1966,6G_DRONE_26,0.041156992,Image,10833.13984,41156992.0,66
135,LINK,1908,1966,6G_DRONE_27,0.041156992,Image,10833.13984,41156992.0,67
137,LINK,1908,1966,6G_DRONE_28,0.041156992,Image,10833.13984,41156992.0,68
139,LINK,1908,1966,6G_DRONE_29,0.041156992,Image,10833.13984,41156992.0,69
141,LINK,1908,1966,6G_DRONE_30,0.041156992,Image,10833.13984,41156992.0,70
143,LINK,1908,1966,6G_DRONE_31,0.041156992,Image,10833.13984,41156992.0,71
145,LINK,1908,1966,6G_DRONE_32,0.041156992,Image,10833.13984,41156992.0,72
147,LINK,1908,1966,6G_DRONE_33,0.041156992,Image,10833.13984,41156992.0,73
149,LINK,1908,1966,6G_DRONE_34,0.041156992,Image,10833.13984,41156992.0,74
151,LINK,1908,1966,6G_DRONE_35,0.041156992,Image,10833.13984,41156992.0,75
153,LINK,1908,1966,6G_DRONE_36,0.041156992,Image,10833.13984,41156992.0,76
155,LINK,1908,1966,6G_DRONE_37,0.041156992,Image,10833.13984,41156992.0,77
157,LINK,1908,1966,6G_DRONE_38,0.041156992,Image,10833.13984,41156992.0,78
159,LINK,1908,1966,6G_DRONE_39,0.041156992,Image,10833.13984,41156992.0,79
82,LINK,1907,1966,6G_DRONE_0,2.8e-07,Inertial_Data,10833.14544,280,40
84,LINK,1907,1966,6G_DRONE_1,2.8e-07,Inertial_Data,10833.14544,280,41
86,LINK,1907,1966,6G_DRONE_2,2.8e-07,Inertial_Data,10833.14544,280,42
88,LINK,1907,1966,6G_DRONE_3,2.8e-07,Inertial_Data,10833.14544,280,43
90,LINK,1907,1966,6G_DRONE_4,2.8e-07,Inertial_Data,10833.14544,280,44
92,LINK,1907,1966,6G_DRONE_5,2.8e-07,Inertial_Data,10833.14544,280,45
94,LINK,1907,1966,6G_DRONE_6,2.8e-07,Inertial_Data,10833.14544,280,46
96,LINK,1907,1966,6G_DRONE_7,2.8e-07,Inertial_Data,10833.14544,280,47
98,LINK,1907,1966,6G_DRONE_8,2.8e-07,Inertial_Data,10833.14544,280,48
100,LINK,1907,1966,6G_DRONE_9,2.8e-07,Inertial_Data,10833.14544,280,49
102,LINK,1907,1966,6G_DRONE_10,2.8e-07,Inertial_Data,10833.14544,280,50
104,LINK,1907,1966,6G_DRONE_11,2.8e-07,Inertial_Data,10833.14544,280,51
106,LINK,1907,1966,6G_DRONE_12,2.8e-07,Inertial_Data,10833.14544,280,52
108,LINK,1907,1966,6G_DRONE_13,2.8e-07,Inertial_Data,10833.14544,280,53
110,LINK,1907,1966,6G_DRONE_14,2.8e-07,Inertial_Data,10833.14544,280,54
112,LINK,1907,1966,6G_DRONE_15,2.8e-07,Inertial_Data,10833.14544,280,55
114,LINK,1907,1966,6G_DRONE_16,2.8e-07,Inertial_Data,10833.14544,280,56
116,LINK,1907,1966,6G_DRONE_17,2.8e-07,Inertial_Data,10833.14544,280,57
118,LINK,1907,1966,6G_DRONE_18,2.8e-07,Inertial_Data,10833.14544,280,58
120,LINK,1907,1966,6G_DRONE_19,2.8e-07,Inertial_Data,10833.14544,280,59
122,LINK,1908,1966,6G_DRONE_20,2.8e-07,Inertial_Data,10833.14544,280,60
124,LINK,1908,1966,6G_DRONE_21,2.8e-07,Inertial_Data,10833.14544,280,61
126,LINK,1908,1966,6G_DRONE_22,2.8e-07,Inertial_Data,10833.14544,280,62
128,LINK,1908,1966,6G_DRONE_23,2.8e-07,Inertial_Data,10833.14544,280,63
130,LINK,1908,1966,6G_DRONE_24,2.8e-07,Inertial_Data,10833.14544,280,64
132,LINK,1908,1966,6G_DRONE_25,2.8e-07,Inertial_Data,10833.14544,280,65
134,LINK,1908,1966,6G_DRONE_26,2.8e-07,Inertial_Data,10833.14544,280,66
136,LINK,1908,1966,6G_DRONE_27,2.8e-07,Inertial_Data,10833.14544,280,67
138,LINK,1908,1966,6G_DRONE_28,2.8e-07,Inertial_Data,10833.14544,280,68
140,LINK,1908,1966,6G_DRONE_29,2.8e-07,Inertial_Data,10833.14544,280,69
142,LINK,1908,1966,6G_DRONE_30,2.8e-07,Inertial_Data,10833.14544,280,70
144,LINK,1908,1966,6G_DRONE_31,2.8e-07,Inertial_Data,10833.14544,280,71
146,LINK,1908,1966,6G_DRONE_32,2.8e-07,Inertial_Data,10833.14544,280,72
148,LINK,1908,1966,6G_DRONE_33,2.8e-07,Inertial_Data,10833.14544,280,73
150,LINK,1908,1966,6G_DRONE_34,2.8e-07,Inertial_Data,10833.14544,280,74
152,LINK,1908,1966,6G_DRONE_35,2.8e-07,Inertial_Data,10833.14544,280,75
154,LINK,1908,1966,6G_DRONE_36,2.8e-07,Inertial_Data,10833.14544,280,76
156,LINK,1908,1966,6G_DRONE_37,2.8e-07,Inertial_Data,10833.14544,280,77
158,LINK,1908,1966,6G_DRONE_38,2.8e-07,Inertial_Data,10833.14544,280,78
160,LINK,1908,1966,6G_DRONE_39,2.8e-07,Inertial_Data,10833.14544,280,79
81,LINK,1966,1907,6G_DRONE_0,5.6e-08,Corrected_Pose,10862.767996992,56,0
121,LINK,1966,1908,6G_DRONE_20,5.6e-08,Corrected_Pose,10862.767996992,56,1
81,LINK,1907,3,6G_DRONE_0,0.00112,Corrected_Pose,10862.767997047999,56,0
121,LINK,1908,83,6G_DRONE_20,0.00112,Corrected_Pose,10862.767997047999,56,1
81,LINK,3,2,6G_DRONE_0,0.0,Pose_Prediction,10862.769117048,0,0
121,LINK,83,82,6G_DRONE_20,0.0,Pose_Prediction,10862.769117048,0,1
83,LINK,1966,1907,6G_DRONE_1,5.6e-08,Corrected_Pose,10862.809153983999,56,0
123,LINK,1966,1908,6G_DRONE_21,5.6e-08,Corrected_Pose,10862.809153983999,56,1
83,LINK,1907,7,6G_DRONE_1,0.00112,Corrected_Pose,10862.809154039998,56,0
123,LINK,1908,87,6G_DRONE_21,0.00112,Corrected_Pose,10862.809154039998,56,1
83,LINK,7,6,6G_DRONE_1,0.0,Pose_Prediction,10862.810274039999,0,0
123,LINK,87,86,6G_DRONE_21,0.0,Pose_Prediction,10862.810274039999,0,1
85,LINK,1966,1907,6G_DRONE_2,5.6e-08,Corrected_Pose,10862.850310975999,56,0
125,LINK,1966,1908,6G_DRONE_22,5.6e-08,Corrected_Pose,10862.850310975999,56,1
85,LINK,1907,11,6G_DRONE_2,0.00112,Corrected_Pose,10862.850311031998,56,0
125,LINK,1908,91,6G_DRONE_22,0.00112,Corrected_Pose,10862.850311031998,56,1
85,LINK,11,10,6G_DRONE_2,0.0,Pose_Prediction,10862.851431031999,0,0
125,LINK,91,90,6G_DRONE_22,0.0,Pose_Prediction,10862.851431031999,0,1
87,LINK,1966,1907,6G_DRONE_3,5.6e-08,Corrected_Pose,10862.891467967998,56,0
127,LINK,1966,1908,6G_DRONE_23,5.6e-08,Corrected_Pose,10862.891467967998,56,1
87,LINK,1907,15,6G_DRONE_3,0.00112,Corrected_Pose,10862.891468023998,56,0
127,LINK,1908,95,6G_DRONE_23,0.00112,Corrected_Pose,10862.891468023998,56,1
87,LINK,15,14,6G_DRONE_3,0.0,Pose_Prediction,10862.892588023999,0,0
127,LINK,95,94,6G_DRONE_23,0.0,Pose_Prediction,10862.892588023999,0,1
89,LINK,1966,1907,6G_DRONE_4,5.6e-08,Corrected_Pose,10862.932624959998,56,0
129,LINK,1966,1908,6G_DRONE_24,5.6e-08,Corrected_Pose,10862.932624959998,56,1
89,LINK,1907,19,6G_DRONE_4,0.00112,Corrected_Pose,10862.932625015997,56,0
129,LINK,1908,99,6G_DRONE_24,0.00112,Corrected_Pose,10862.932625015997,56,1
89,LINK,19,18,6G_DRONE_4,0.0,Pose_Prediction,10862.933745015998,0,0
129,LINK,99,98,6G_DRONE_24,0.0,Pose_Prediction,10862.933745015998,0,1
91,LINK,1966,1907,6G_DRONE_5,5.6e-08,Corrected_Pose,10862.973781951998,56,0
131,LINK,1966,1908,6G_DRONE_25,5.6e-08,Corrected_Pose,10862.973781951998,56,1
91,LINK,1907,23,6G_DRONE_5,0.00112,Corrected_Pose,10862.973782007997,56,0
131,LINK,1908,103,6G_DRONE_25,0.00112,Corrected_Pose,10862.973782007997,56,1
91,LINK,23,22,6G_DRONE_5,0.0,Pose_Prediction,10862.974902007998,0,0
131,LINK,103,102,6G_DRONE_25,0.0,Pose_Prediction,10862.974902007998,0,1
93,LINK,1966,1907,6G_DRONE_6,5.6e-08,Corrected_Pose,10863.014938943998,56,0
133,LINK,1966,1908,6G_DRONE_26,5.6e-08,Corrected_Pose,10863.014938943998,56,1
93,LINK,1907,27,6G_DRONE_6,0.00112,Corrected_Pose,10863.014938999997,56,0
133,LINK,1908,107,6G_DRONE_26,0.00112,Corrected_Pose,10863.014938999997,56,1
93,LINK,27,26,6G_DRONE_6,0.0,Pose_Prediction,10863.016058999998,0,0
133,LINK,107,106,6G_DRONE_26,0.0,Pose_Prediction,10863.016058999998,0,1
95,LINK,1966,1907,6G_DRONE_7,5.6e-08,Corrected_Pose,10863.056095935997,56,0
135,LINK,1966,1908,6G_DRONE_27,5.6e-08,Corrected_Pose,10863.056095935997,56,1
95,LINK,1907,31,6G_DRONE_7,0.00112,Corrected_Pose,10863.056095991997,56,0
135,LINK,1908,111,6G_DRONE_27,0.00112,Corrected_Pose,10863.056095991997,56,1
95,LINK,31,30,6G_DRONE_7,0.0,Pose_Prediction,10863.057215991998,0,0
135,LINK,111,110,6G_DRONE_27,0.0,Pose_Prediction,10863.057215991998,0,1
97,LINK,1966,1907,6G_DRONE_8,5.6e-08,Corrected_Pose,10863.097252927997,56,0
137,LINK,1966,1908,6G_DRONE_28,5.6e-08,Corrected_Pose,10863.097252927997,56,1
97,LINK,1907,35,6G_DRONE_8,0.00112,Corrected_Pose,10863.097252983996,56,0
137,LINK,1908,115,6G_DRONE_28,0.00112,Corrected_Pose,10863.097252983996,56,1
97,LINK,35,34,6G_DRONE_8,0.0,Pose_Prediction,10863.098372983997,0,0
137,LINK,115,114,6G_DRONE_28,0.0,Pose_Prediction,10863.098372983997,0,1
99,LINK,1966,1907,6G_DRONE_9,5.6e-08,Corrected_Pose,10863.138409919997,56,0
139,LINK,1966,1908,6G_DRONE_29,5.6e-08,Corrected_Pose,10863.138409919997,56,1
99,LINK,1907,39,6G_DRONE_9,0.00112,Corrected_Pose,10863.138409975996,56,0
139,LINK,1908,119,6G_DRONE_29,0.00112,Corrected_Pose,10863.138409975996,56,1
99,LINK,39,38,6G_DRONE_9,0.0,Pose_Prediction,10863.139529975997,0,0
139,LINK,119,118,6G_DRONE_29,0.0,Pose_Prediction,10863.139529975997,0,1
101,LINK,1966,1907,6G_DRONE_10,5.6e-08,Corrected_Pose,10863.179566911997,56,0
141,LINK,1966,1908,6G_DRONE_30,5.6e-08,Corrected_Pose,10863.179566911997,56,1
101,LINK,1907,43,6G_DRONE_10,0.00112,Corrected_Pose,10863.179566967996,56,0
141,LINK,1908,123,6G_DRONE_30,0.00112,Corrected_Pose,10863.179566967996,56,1
101,LINK,43,42,6G_DRONE_10,0.0,Pose_Prediction,10863.180686967997,0,0
141,LINK,123,122,6G_DRONE_30,0.0,Pose_Prediction,10863.180686967997,0,1
103,LINK,1966,1907,6G_DRONE_11,5.6e-08,Corrected_Pose,10863.220723903996,56,0
143,LINK,1966,1908,6G_DRONE_31,5.6e-08,Corrected_Pose,10863.220723903996,56,1
103,LINK,1907,47,6G_DRONE_11,0.00112,Corrected_Pose,10863.220723959996,56,0
143,LINK,1908,127,6G_DRONE_31,0.00112,Corrected_Pose,10863.220723959996,56,1
