10.000000,601.74
20.000000,601.74
30.000000,601.74
40.000000,601.74
50.000000,601.74
60.000000,601.74
70.000000,601.74
80.000000,601.74
90.000000,601.74
100.000000,601.74
110.000000,601.74
120.000000,601.74
130.000000,601.74
140.000000,601.74
150.000000,601.74
160.000000,601.74
170.000000,601.74
180.000000,601.74
190.000000,601.74
200.000000,601.74
210.000000,601.74
220.000000,601.74
230.000000,601.74
240.000000,601.74
250.000000,601.74
260.000000,601.74
270.000000,601.74
280.000000,601.74
290.000000,601.74
300.000000,601.74
310.000000,601.74
320.000000,601.74
330.000000,601.74
340.000000,601.74
350.000000,601.74
360.000000,601.74
370.000000,601.74
380.000000,601.74
390.000000,601.74
400.000000,601.74
410.000000,601.74
420.000000,601.74
430.000000,601.74
440.000000,601.74
450.000000,601.74
460.000000,601.74
470.000000,601.74
480.000000,601.74
490.000000,601.74
500.000000,601.74
510.000000,601.74
520.000000,601.74
530.000000,601.74
540.000000,601.74
550.000000,601.74
560.000000,601.74
570.000000,601.74
580.000000,601.74
590.000000,601.74
600.000000,601.74
610.000000,601.74
620.000000,601.74
630.000000,601.74
640.000000,601.74
650.000000,601.74
660.000000,601.74
670.000000,601.74
680.000000,601.74
690.000000,601.74
700.000000,601.74
710.000000,601.74
720.000000,601.74
730.000000,601.74
740.000000,601.74
750.000000,601.74
760.000000,601.74
770.000000,601.74
780.000000,601.74
790.000000,601.74
800.000000,601.74
810.000000,601.74
820.000000,601.74
830.000000,601.74
840.000000,601.74
850.000000,601.74
860.000000,601.74
870.000000,601.74
880.000000,601.74
890.000000,601.74
900.000000,601.74
910.000000,601.74
920.000000,601.74
930.000000,601.74
940.000000,601.74
950.000000,601.74
960.000000,601.74
970.000000,601.74
980.000000,601.74
990.000000,601.74
